-1.15397,0.098905,0.592754,0.707071,1.35973
-1.08105,0.0950142,0.583275,0.694341,1.27463
-1.07012,0.0938076,0.577164,0.679352,1.20977
-0.871393,0.0876045,0.608343,0.66941,1.19063
-0.963362,0.0865041,0.560583,0.669519,1.31859
-0.940761,0.0958716,0.561117,0.669403,1.35271
-0.919045,0.100742,0.560086,0.670548,1.36125
-0.960589,0.098983,0.749074,0.751787,1.25033
-0.907622,0.0940416,0.550185,0.647848,1.16817
-0.948725,0.0966952,0.560214,0.638295,1.18208
-1.02899,0.10314,0.571882,0.647006,1.15754
-0.902351,0.106072,0.555835,0.658295,1.10888
-1.02399,0.106299,0.672599,0.686072,1.0441
-1.00467,0.108761,0.63435,0.667782,1.14612
-1.04092,0.119922,0.675002,0.684484,1.13079
-1.00781,0.120906,0.600211,0.674343,1.05474
-1.03197,0.138241,0.588136,0.689901,1.13969
-0.910421,0.149024,0.598345,0.690133,1.09199
-0.806665,0.160316,0.608933,0.703111,1.11155
-0.719595,0.179145,0.625122,0.726044,1.23311
-0.666799,0.199725,0.644453,0.741285,1.28199
-0.71824,0.225039,0.658737,0.762351,1.29131
-0.65328,0.247274,0.677059,0.773457,1.20129
-0.634434,0.278991,0.703421,0.784732,1.19697
-0.539733,0.305482,0.723383,0.809729,1.24125
-0.523684,0.329813,0.741231,0.821009,1.17031
-0.610827,0.34823,0.757783,0.830265,1.23055
-0.567929,0.368825,0.768519,0.842394,1.24374
-0.497282,0.366867,0.767411,0.831299,1.30794
-0.607845,0.371588,0.767836,0.841487,1.26678
-0.449926,0.368612,0.759446,0.829056,1.34054
-0.394555,0.367222,0.757853,0.832075,1.26245
-0.434827,0.370276,0.760339,0.828322,1.33897
-0.429054,0.357785,0.748006,0.819381,1.39827
-0.500484,0.339477,0.735546,0.806143,1.23378
-0.685562,0.314389,0.717767,0.788084,1.21948
-0.56553,0.286858,0.695074,0.769417,1.22537
-0.649707,0.259965,0.669065,0.743679,1.26258
-0.73782,0.228245,0.647716,0.722417,1.15539
-0.738317,0.200163,0.623161,0.703818,1.14346
-0.741025,0.16536,0.593835,0.675641,1.02786
-0.820704,0.140189,0.561888,0.643935,1.11685
-0.836358,0.115101,0.539663,0.608981,1.08874
-0.960205,0.0911021,0.521422,0.592897,1.04655
-0.919309,0.0694877,0.500959,0.574034,1.00535
-0.953766,0.0520346,0.480152,0.559337,1.08191
-0.888587,0.0301847,0.46388,0.541156,1.06068
-0.904167,0.00696183,0.440793,0.519942,0.979515
-0.9519,-0.0125039,0.431637,0.514687,1.01126
-0.880314,-0.0262732,0.417744,0.496154,0.988891
-0.940847,-0.042124,0.401052,0.476582,0.909019
-1.05438,-0.0616372,0.380811,0.460216,0.951675
-1.01304,-0.0854401,0.361691,0.436275,0.894651
-0.996348,-0.101847,0.338956,0.412407,0.836039
-1.09848,-0.116697,0.331925,0.40589,0.805834
-1.19006,-0.132782,0.320016,0.39555,0.860963
-1.13907,-0.145104,0.303168,0.38456,0.788938
