0.569082,0.934286,1.08192,1.11227,1.30948
0.567071,0.931576,1.07883,1.10913,1.30598
0.56506,0.928872,1.07586,1.10598,1.30249
0.563049,0.926146,1.07278,1.10284,1.29899
0.561038,0.923435,1.06982,1.09968,1.29549
0.559027,0.920835,1.0668,1.09678,1.292
0.557016,0.918081,1.06383,1.09364,1.2885
0.555005,0.915354,1.06078,1.09045,1.28501
0.552994,0.912585,1.0578,1.08768,1.28151
0.550983,0.909914,1.05477,1.08454,1.27802
0.548973,0.907229,1.05168,1.08143,1.27452
0.546962,0.904467,1.04873,1.07877,1.27102
0.544951,0.901714,1.0457,1.07562,1.26753
0.542941,0.899011,1.04268,1.07247,1.26403
0.54093,0.896274,1.03967,1.06966,1.26054
0.53892,0.893601,1.03664,1.06651,1.25704
0.536909,0.890883,1.03367,1.06336,1.25355
0.534899,0.88819,1.03061,1.0602,1.25005
0.532889,0.885534,1.02764,1.05703,1.24656
0.530879,0.882719,1.02459,1.05404,1.24306
0.528869,0.880014,1.02162,1.05089,1.23957
0.526859,0.87729,1.01863,1.04833,1.23608
0.524849,0.874604,1.01552,1.04522,1.23258
0.522839,0.871952,1.01254,1.04207,1.22909
0.52083,0.869246,1.00946,1.03893,1.22559
0.51882,0.866584,1.00655,1.03595,1.2221
0.516811,0.863842,1.00346,1.0328,1.21861
0.514802,0.861211,1.0005,1.03005,1.21511
0.512793,0.858367,0.997492,1.02688,1.21162
0.510784,0.855719,0.994404,1.02373,1.20813
0.508776,0.853076,0.991445,1.02058,1.20464
0.506767,0.850359,0.988423,1.01815,1.20114
0.504759,0.847592,0.985492,1.01511,1.19765
0.502751,0.844866,0.982431,1.01154,1.19416
0.500743,0.84215,0.979389,1.00904,1.19067
0.498735,0.839522,0.976494,1.0059,1.18718
0.496727,0.836763,0.973519,1.00274,1.18369
0.49472,0.834015,0.970321,0.999874,1.1802
0.492712,0.831338,0.967525,0.996709,1.17671
0.490705,0.828608,0.964474,0.994197,1.17322
0.488698,0.825901,0.96145,0.990439,1.16973
0.486692,0.823273,0.958571,0.988128,1.16624
0.484685,0.820603,0.955482,0.984972,1.16275
0.482679,0.817899,0.952457,0.981823,1.15926
