0.469218,0.900991,1.25254,1.33911,1.88466
0.462352,0.89588,1.23257,1.30908,1.76366
0.441778,0.891646,1.21484,1.29253,1.64985
0.427104,0.887987,1.19571,1.26365,1.61604
0.418137,0.887936,1.19318,1.26196,1.58046
0.472951,0.891072,1.18081,1.25011,1.58232
0.475386,0.893595,1.18381,1.2356,1.66576
0.463687,0.883363,1.16938,1.22464,1.57572
0.446837,0.879863,1.17306,1.21586,1.6696
0.462334,0.878071,1.1525,1.20178,1.55435
0.503716,0.879021,1.15975,1.20617,1.63405
0.508189,0.883825,1.15116,1.21278,1.57625
0.456463,0.875837,1.14347,1.19068,1.54898
0.475827,0.874157,1.13529,1.18717,1.57682
0.47049,0.876776,1.13347,1.18201,1.54995
0.466293,0.881447,1.13427,1.19203,1.51483
0.495032,0.890822,1.14508,1.20076,1.62621
0.491048,0.898652,1.15879,1.21745,1.61728
0.514194,0.907463,1.17184,1.23056,1.65018
0.527724,0.921376,1.19033,1.24627,1.61155
0.508652,0.94508,1.21487,1.26404,1.61497
0.555619,0.964978,1.23736,1.29837,1.68609
0.554509,0.992118,1.27248,1.34586,1.94779
0.637101,1.02581,1.30539,1.37216,1.90383
0.609585,1.06034,1.34042,1.41772,1.77406
0.65278,1.0886,1.37744,1.4458,1.79247
0.637529,1.10965,1.40042,1.47636,1.81841
0.672213,1.13623,1.42824,1.49012,1.87229
0.658276,1.13091,1.42473,1.49179,1.85445
0.673792,1.13395,1.41449,1.47239,2.08481
0.694925,1.12968,1.4096,1.46652,1.83772
0.705893,1.13039,1.41091,1.46926,1.81168
0.694459,1.13272,1.42359,1.48241,1.86682
0.703353,1.12005,1.40723,1.47155,1.75624
0.661082,1.09693,1.38539,1.43825,1.81321
0.609101,1.06646,1.34608,1.40367,1.79255
0.634227,1.03914,1.32167,1.36381,1.8334
0.597035,1.01503,1.29958,1.35897,1.81475
0.54936,0.98007,1.27097,1.32094,1.65115
0.523638,0.949814,1.24158,1.2874,1.66096
0.500708,0.916816,1.20802,1.2515,1.62604
0.470505,0.887681,1.17182,1.20439,1.69863
0.446792,0.863571,1.14507,1.17778,1.54535
0.437237,0.848447,1.11736,1.15961,1.52427
0.455842,0.833925,1.09831,1.13679,1.4568
0.438585,0.82437,1.08155,1.11881,1.46948
0.465304,0.811048,1.06594,1.10242,1.39888
0.455583,0.79574,1.04914,1.09008,1.43143
0.438126,0.78415,1.03514,1.07795,1.40773
0.440775,0.776051,1.02843,1.05909,1.41292
0.434718,0.767064,1.01268,1.0497,1.38632
0.443454,0.756521,1.00684,1.03757,1.33562
0.422835,0.74051,0.978302,1.02223,1.35707
0.414998,0.729099,0.961103,1.00384,1.38075
0.38276,0.721315,0.953811,0.992943,1.50145
0.38332,0.717596,0.940496,0.981716,1.40716
0.375724,0.708419,0.935149,0.960902,1.45186
0.357937,0.703245,0.918901,0.961627,1.34323
0.373047,0.693086,0.906864,0.942211,1.25905
0.387909,0.685214,0.909272,0.936922,1.34761
0.361391,0.674069,0.886717,0.927667,1.2817
0.37845,0.665064,0.888346,0.917046,1.2788
0.375413,0.65847,0.872688,0.906827,1.38852
0.365914,0.656085,0.904219,0.904924,1.31424
0.336925,0.639952,0.863178,0.883834,1.22421
0.32836,0.630176,0.834595,0.871114,1.20121
0.333994,0.620446,0.821506,0.857168,1.12594
0.317279,0.607897,0.807408,0.8451,1.05748
0.320232,0.595323,0.797106,0.83606,1.13493
0.295025,0.588566,0.786461,0.828617,1.11467
0.285457,0.581808,0.782492,0.824093,1.13652
0.283764,0.57777,0.776456,0.823264,1.05842
0.256656,0.573238,0.778527,0.8182,1.05831
0.29154,0.570361,0.772087,0.816868,1.03723
0.281444,0.570086,0.769529,0.81915,1.03482
0.27638,0.571365,0.795996,0.816343,1.04597
0.290333,0.573528,0.781152,0.814956,1.09057
0.281123,0.576552,0.776711,0.821648,1.03272
0.277909,0.580823,0.780469,0.830212,1.07558
0.270285,0.581628,0.783331,0.831063,1.14689
0.281762,0.585464,0.783543,0.838125,1.13962
0.301304,0.589264,0.790092,0.834407,1.12749
0.30628,0.594607,0.79336,0.842885,1.11166
0.314395,0.596256,0.803855,0.842337,1.15172
0.320486,0.600547,0.797877,0.843836,1.11882
0.319294,0.600958,0.7995,0.839905,1.08646
0.306315,0.604094,0.800449,0.84231,1.08494
0.315027,0.605101,0.805281,0.848763,1.12758
0.313692,0.604571,0.806076,0.840551,1.20147
0.303225,0.606826,0.806995,0.841068,1.19764
0.282069,0.610961,0.810149,0.845042,1.19726
0.303339,0.612665,0.810468,0.844851,1.14863
0.309895,0.612402,0.815374,0.851165,1.15983
0.297084,0.615262,0.825446,0.852169,1.20447
0.294187,0.622973,0.828422,0.858749,1.19477
0.28412,0.630016,0.843652,0.868439,1.18904
0.28682,0.634738,0.852284,0.878944,1.27298
0.307759,0.639378,0.862554,0.89804,1.29099
0.315296,0.646255,0.877687,0.90866,1.20968
0.320729,0.656952,0.893478,0.935708,1.22136
0.347488,0.662933,0.897437,0.945343,1.20529
0.354672,0.67001,0.908002,0.95586,1.24339
0.341156,0.675316,0.912569,0.964511,1.24179
0.357397,0.676831,0.912981,0.962885,1.22774
0.340123,0.669443,0.903597,0.951022,1.20881
0.315283,0.669137,0.89964,0.946938,1.24296
0.319317,0.669149,0.898599,0.945299,1.20646
0.308986,0.674338,0.899979,0.93977,1.3247
0.296139,0.681727,0.905852,0.952623,1.23771
0.294183,0.690864,0.921423,0.961991,1.21306
0.303369,0.686715,0.920406,0.968143,1.22999
0.314923,0.687593,0.924113,0.966451,1.22228
0.322879,0.69407,0.928016,0.972813,1.33939
0.333103,0.679496,0.908043,0.9504,1.36978
0.317057,0.668529,0.888446,0.939068,1.21514
0.32297,0.65982,0.877177,0.924664,1.22483
0.318396,0.65134,0.866363,0.912602,1.23909
0.325202,0.646362,0.866157,0.908468,1.21042
0.294085,0.645939,0.862096,0.91225,1.18141
0.308724,0.649302,0.864315,0.907758,1.27368
0.317775,0.649792,0.861931,0.903756,1.24302
0.3314,0.654806,0.869179,0.907215,1.30115
0.311623,0.662382,0.879094,0.919522,1.27582
0.306505,0.674011,0.888823,0.93225,1.32524
0.331253,0.682358,0.898112,0.942099,1.19964
0.309621,0.690327,0.908883,0.957727,1.28066
0.312691,0.704663,0.920267,0.964579,1.18947
0.346206,0.717857,0.936269,0.978456,1.25882
0.339902,0.735448,0.960428,1.00472,1.27158
0.368749,0.749641,0.976099,1.02301,1.36399
0.368578,0.761275,0.986098,1.03518,1.43739
0.384646,0.769586,1.00188,1.05734,1.52514
0.376202,0.775224,1.00735,1.06982,1.37679
0.402101,0.776256,1.01132,1.06725,1.35154
0.441068,0.783643,1.01727,1.07782,1.3354
0.418922,0.784085,1.02571,1.08036,1.41318
0.460348,0.782438,1.03052,1.08048,1.44772
0.435351,0.773657,1.02721,1.0768,1.4189
0.414127,0.76723,1.01523,1.07772,1.36163
0.412923,0.76551,1.01264,1.06693,1.36688
0.402445,0.765441,1.0103,1.0654,1.32902
0.412548,0.764448,1.00583,1.06271,1.31651
0.429584,0.758475,0.997115,1.04623,1.27701
0.376091,0.756798,0.995887,1.05277,1.35328
0.384782,0.761432,0.99597,1.04669,1.42167
0.348575,0.759833,0.999591,1.04663,1.40545
0.340897,0.761444,1.00379,1.04904,1.34371
0.348394,0.754449,0.988616,1.03,1.4254
0.3403,0.744141,0.97832,1.02454,1.37277
0.319669,0.729471,0.958065,0.998278,1.43663
0.315447,0.718222,0.960776,0.994049,1.52117
0.307503,0.710792,0.962955,0.989822,1.33983
0.32943,0.699044,0.953872,0.978349,1.29319
0.342745,0.692355,0.928024,0.970485,1.20336
0.327877,0.686027,0.934642,0.961088,1.2633
0.337591,0.682687,0.924001,0.964265,1.19655
0.380233,0.682624,0.918655,0.965267,1.27275
0.355394,0.685515,0.921058,0.959456,1.29129
0.374116,0.69156,0.927563,0.975136,1.27986
0.381621,0.69887,0.937893,0.980215,1.26946
0.362726,0.714209,0.960398,0.996388,1.27268
0.411116,0.727043,0.968259,1.01621,1.39843
0.403683,0.739621,0.981603,1.02968,1.33776
0.401015,0.747289,0.995269,1.03748,1.25478
0.38887,0.75157,1.00363,1.055,1.29962
0.407385,0.761571,1.01392,1.06484,1.32838
0.429462,0.775082,1.03131,1.08069,1.40811
0.429249,0.788897,1.04125,1.08207,1.45647
0.411015,0.796645,1.04778,1.09535,1.46732
0.439083,0.805592,1.06491,1.10687,1.56474
0.47102,0.82093,1.0856,1.12721,1.56497
0.434548,0.828099,1.08346,1.13781,1.63886
0.441285,0.833521,1.09268,1.13993,1.54394
0.462762,0.839717,1.09888,1.15118,1.47965
0.476007,0.856231,1.1103,1.16679,1.45874
0.448152,0.873698,1.13779,1.18977,1.55852
0.473773,0.898023,1.16231,1.19954,1.6533
0.49471,0.903491,1.15658,1.20524,1.49087
0.487315,0.904426,1.16081,1.19935,1.532
0.504021,0.894907,1.14983,1.19038,1.50158
0.477175,0.885418,1.15248,1.19494,1.45055
0.471957,0.873913,1.12851,1.18224,1.4098
0.470978,0.858567,1.11651,1.16898,1.44855
0.468864,0.848949,1.10493,1.1613,1.50729
0.449817,0.839187,1.09406,1.15323,1.43943
0.464191,0.833187,1.08721,1.13798,1.53244
0.423294,0.831719,1.08524,1.13973,1.56533
0.418933,0.819261,1.06892,1.13146,1.42641
0.424906,0.805819,1.05201,1.11463,1.48084
0.434873,0.786524,1.03635,1.09593,1.48027
0.421972,0.773998,1.02071,1.08775,1.56952
0.409984,0.759423,1.00239,1.06649,1.46627
0.42304,0.746993,0.990294,1.04917,1.47757
0.379579,0.739731,0.984242,1.03858,1.33296
0.394458,0.734022,0.976676,1.03599,1.39962
0.402384,0.732307,0.980013,1.03512,1.41233
0.397205,0.719484,0.972021,1.02553,1.43961
0.355452,0.711324,0.964876,1.02487,1.46669
0.33159,0.704613,0.947739,1.01713,1.28372
0.362552,0.693491,0.939842,1.00061,1.29846
0.330348,0.688916,0.92591,0.981055,1.52022
0.34189,0.684988,0.922802,0.988301,1.43444
0.366693,0.678269,0.911364,0.969366,1.26301
0.372974,0.674855,0.907958,0.973597,1.27763
0.371846,0.67235,0.899562,0.962976,1.27472
0.364426,0.673526,0.901067,0.96095,1.22652
0.381367,0.671173,0.893994,0.953686,1.22956
0.368641,0.665516,0.881378,0.943297,1.30752
0.359398,0.657369,0.872416,0.923919,1.29179
0.343213,0.653106,0.866666,0.916321,1.21088
0.347762,0.647332,0.86032,0.910187,1.17922
0.334483,0.644897,0.855998,0.901624,1.13478
0.314256,0.640339,0.851726,0.899376,1.13112
0.330357,0.628904,0.838125,0.885428,1.10567
0.315595,0.61405,0.827161,0.879233,1.12295
0.314164,0.601154,0.809451,0.862551,1.07985
0.326628,0.594577,0.793738,0.849127,1.1121
0.309611,0.589233,0.790763,0.846348,1.1898
0.312134,0.581858,0.785527,0.832544,1.0908
0.320558,0.58029,0.777741,0.81982,1.12239
0.3113,0.579872,0.773904,0.823418,1.1568
0.305321,0.580748,0.776394,0.829953,1.05619
0.293737,0.584861,0.778098,0.82639,1.11498
0.324901,0.58832,0.783333,0.832339,1.10479
0.339654,0.594195,0.789961,0.828043,1.07392
0.335106,0.602633,0.803862,0.841809,1.13873
0.322811,0.613845,0.818803,0.861001,1.04788
0.345821,0.627675,0.831996,0.874135,1.16762
0.347759,0.637725,0.848182,0.890905,1.35509
0.340895,0.650655,0.859994,0.906342,1.3415
0.342714,0.658531,0.875817,0.918805,1.23138
0.372018,0.668782,0.885373,0.935899,1.22656
0.378831,0.680914,0.899094,0.947412,1.21746
0.36864,0.692879,0.911676,0.956108,1.21394
0.387364,0.703927,0.926145,0.972665,1.17271
0.366211,0.715025,0.938485,0.988771,1.19907
0.340784,0.728605,0.959884,1.00758,1.25246
0.402338,0.745275,0.979795,1.03412,1.3712
0.436915,0.765344,1.00362,1.0599,1.3493
0.392911,0.782801,1.02467,1.08659,1.42038
0.417031,0.79728,1.04715,1.11708,1.54321
0.433079,0.810917,1.06235,1.12548,1.49882
0.459184,0.822044,1.07527,1.14207,1.55892
0.451964,0.83936,1.10465,1.14643,1.42694
0.466597,0.860192,1.11572,1.16324,1.55455
0.466928,0.861417,1.12478,1.16979,1.54872
0.492914,0.869299,1.12988,1.18414,1.49341
0.496829,0.880049,1.15173,1.19816,1.46408
0.464421,0.875327,1.13215,1.18914,1.51313
0.487871,0.870901,1.13811,1.1838,1.48698
0.464283,0.866174,1.12312,1.17629,1.45555
0.470306,0.864461,1.13354,1.17878,1.46013
0.497663,0.868687,1.13508,1.19104,1.39898
0.475217,0.872031,1.1436,1.19307,1.53535
0.513366,0.878721,1.14721,1.20335,1.51971
0.517169,0.882854,1.14068,1.20336,1.50343
0.507352,0.890616,1.15346,1.20705,1.49999
0.496971,0.899655,1.16598,1.22077,1.61097
0.496694,0.914587,1.18618,1.23976,1.75209
0.489754,0.911475,1.17779,1.22674,1.67672
0.464937,0.908423,1.17444,1.23186,1.58671
0.501992,0.908299,1.17672,1.22538,1.61682
0.473106,0.905581,1.17511,1.22131,1.52849
0.473137,0.911219,1.16891,1.21567,1.58713
0.466757,0.913072,1.18168,1.22682,1.66395
0.476791,0.89372,1.16433,1.2152,1.51143
0.484034,0.883471,1.14968,1.20228,1.49917
0.454769,0.860236,1.11924,1.16687,1.47577
0.478355,0.845049,1.09783,1.14981,1.45201
0.456611,0.832229,1.07634,1.13224,1.37608
0.434359,0.81754,1.06444,1.11084,1.42427
0.417452,0.802081,1.04359,1.09595,1.60799
0.40338,0.784123,1.02496,1.0751,1.54332
0.38125,0.759654,0.997302,1.05137,1.3623
0.375404,0.744514,0.982726,1.03668,1.3632
