0.469218,0.619339,0.661869,0.925909,1.88466
0.462352,0.619284,0.65942,0.918672,1.76366
0.441778,0.619387,0.662369,0.915126,1.64985
0.427104,0.620977,0.662003,0.910986,1.61604
0.418137,0.623661,0.663072,0.907723,1.58046
0.472951,0.633174,0.669972,0.913168,1.58232
0.475386,0.640332,0.676609,0.9134,1.66576
0.463687,0.634466,0.667069,0.905551,1.57572
0.446837,0.623332,0.645506,0.90029,1.6696
0.462334,0.634645,0.667464,0.897221,1.55435
0.503716,0.64011,0.676038,0.897943,1.63405
0.508189,0.645353,0.679567,0.902273,1.57625
0.456463,0.642851,0.673977,0.893025,1.54898
0.475827,0.635389,0.668824,0.892822,1.57682
0.47049,0.633279,0.672505,0.894099,1.54995
0.466293,0.642593,0.670066,0.899429,1.51483
0.495032,0.647816,0.678998,0.908964,1.62621
0.491048,0.654089,0.683544,0.917724,1.61728
0.514194,0.663129,0.702266,0.924758,1.65018
0.527724,0.686201,0.716262,0.938981,1.61155
0.508652,0.709891,0.735939,0.963598,1.61497
0.555619,0.725564,0.746009,0.98456,1.68609
0.554509,0.754824,0.776187,1.01076,1.94779
0.637101,0.782459,0.814342,1.04444,1.90383
0.609585,0.819035,0.840778,1.07815,1.77406
0.65278,0.834871,0.86545,1.10848,1.79247
0.637529,0.854932,0.881644,1.12907,1.81841
0.672213,0.874733,0.9037,1.1564,1.87229
0.658276,0.870837,0.901437,1.15012,1.85445
0.673792,0.875915,0.906084,1.15424,2.08481
0.694925,0.877118,0.909361,1.14848,1.83772
0.705893,0.870068,0.908857,1.14917,1.81168
0.694459,0.874716,0.91364,1.15218,1.86682
0.703353,0.861136,0.90466,1.13708,1.75624
0.661082,0.843081,0.883014,1.11602,1.81321
0.609101,0.819458,0.856829,1.08384,1.79255
0.634227,0.794033,0.82924,1.05557,1.8334
0.597035,0.764964,0.80821,1.02989,1.81475
0.54936,0.73584,0.776254,0.995109,1.65115
0.523638,0.707584,0.753534,0.965135,1.66096
0.500708,0.677599,0.717233,0.931776,1.62604
0.470505,0.654263,0.692113,0.900697,1.69863
0.446792,0.629372,0.670176,0.877713,1.54535
0.437237,0.618162,0.656697,0.861555,1.52427
0.455842,0.607601,0.645756,0.84852,1.4568
0.438585,0.601577,0.63906,0.839605,1.46948
0.465304,0.593526,0.629711,0.823508,1.39888
0.455583,0.582502,0.619656,0.808473,1.43143
0.438126,0.574222,0.609028,0.796741,1.40773
0.440775,0.568861,0.601858,0.789808,1.41292
0.434718,0.560855,0.594449,0.780248,1.38632
0.443454,0.550057,0.582723,0.770778,1.33562
0.422835,0.540002,0.568145,0.752838,1.35707
0.414998,0.531838,0.560512,0.741869,1.38075
0.38276,0.521152,0.553409,0.735837,1.50145
0.38332,0.517803,0.547467,0.731567,1.40716
0.375724,0.513482,0.539809,0.723932,1.45186
0.357937,0.508243,0.535365,0.717969,1.34323
0.373047,0.499884,0.528402,0.708678,1.25905
0.387909,0.495015,0.52522,0.70186,1.34761
0.361391,0.487318,0.510786,0.68884,1.2817
0.37845,0.475314,0.502772,0.680607,1.2788
0.375413,0.472549,0.495345,0.674054,1.38852
0.365914,0.469531,0.493153,0.670037,1.31424
0.336925,0.45907,0.484613,0.654838,1.22421
0.32836,0.451547,0.473012,0.644733,1.20121
0.333994,0.440828,0.46371,0.633929,1.12594
0.317279,0.430571,0.456427,0.621024,1.05748
0.320232,0.421586,0.445813,0.609358,1.13493
0.295025,0.413661,0.438382,0.601879,1.11467
0.285457,0.409997,0.42962,0.59555,1.13652
0.283764,0.40233,0.429681,0.590784,1.05842
0.256656,0.399463,0.423609,0.585765,1.05831
