67.08,0,51.09,0.0017632
67.29,-2,51.06,-0.00058737
67.648,8,51.09,0.00058737
68.097,3,51.1,0.00019571
68.367,1,51.1,0
68.517,1,51.08,-0.00039147
69.057,-3,51.07,-0.00019579
69.267,0,51.1,0.00058726
71.129,3,51.08,-0.00039147
71.399,-4,51.08,0
73.049,0,51.05,-0.00058749
73.199,0,51.04,-0.00019591
73.589,0,51.04,0
73.649,0,51.04,0
76.164,-5,51.01,-0.00058795
78.239,1,51.04,0.00058795
78.509,1,51.02,-0.00039193
81,0,51.04,0.00039193
84.145,1,51.07,0.0005876
88.015,3,51.09,0.00039154
90.535,1,51.06,-0.00058737
90.985,-3,51.05,-0.00019587
91.255,0,51.05,0
92.456,0,51.03,-0.00039185
104.58,1,51.04,0.00019594
112.95,-2,51.05,0.00019591
113.07,0,51.05,0
114.51,2,51.06,0.00019587
115.08,0,51.04,-0.00039177
116.43,-1,51.06,0.00039177
116.79,0,51.06,0
116.94,0,51.09,0.00058737
117.36,3,51.09,0
117.87,0,51.1,0.00019571
118.02,3,51.12,0.00039131
118.08,0,51.12,0
118.23,0,51.12,0
118.29,0,51.12,0
118.38,0,51.12,0
118.44,0,51.12,0
118.59,0,51.12,0
118.74,0,51.11,-0.00019564
118.86,0,51.11,0
118.95,-1,51.12,0.00019564
120.21,2,51.13,0.0001956
120.3,0,51.13,0
120.51,0,51.13,0
120.66,0,51.13,0
120.72,0,51.13,0
120.87,0,51.13,0
120.93,3,51.13,0
121.44,1,51.17,0.00078201
121.68,3,51.2,0.00058611
121.89,0,51.17,-0.00058611
122.25,0,51.2,0.00058611
122.79,0,51.21,0.00019529
122.85,3,51.21,0
123.21,0,51.23,0.00039047
123.27,0,51.23,0
123.75,0,51.23,0
124.2,0,51.23,0
124.26,0,51.23,0
124.47,-13,51.2,-0.00058577
125.25,10,51.23,0.00058577
125.61,0,51.2,-0.00058577
126.69,3,51.23,0.00058577
127.77,0,51.23,0
127.83,0,51.23,0
127.92,0,51.23,0
127.98,0,51.23,0
128.19,0,51.23,0
128.37,0,51.23,0
128.55,0,51.23,0
130.26,0,51.25,0.00039032
130.41,2,51.25,0
130.47,1,51.25,0
130.53,0,51.25,0
132.24,0,51.25,0
132.63,0,51.23,-0.00039032
132.75,-1,51.22,-0.00019522
132.99,-5,51.2,-0.00039055
133.2,0,51.23,0.00058577
133.32,2,51.19,-0.0007811
133.41,0,51.19,0
133.47,-3,51.22,0.00058588
134.1,4,51.22,0
134.34,0,51.22,0
134.4,0,51.22,0
134.55,-1,51.2,-0.00039055
134.76,0,51.19,-0.00019533
