39.783,-6,47.25,-0.0021142
39.933,-2,47.25,0
40.083,0,47.28,0.00063472
40.233,-7,47.22,-0.0012698
40.293,0,47.18,-0.00084746
40.503,0,47.21,0.00063566
40.563,0,47.18,-0.00063566
41.793,-2,47.19,0.00021193
42.273,0,47.19,0
42.363,-1,47.16,-0.00063593
43.084,0,47.15,-0.00021207
43.504,-1,47.15,0
44.014,0,47.14,-0.00021211
44.104,-2,47.11,-0.0006366
44.374,-1,47.14,0.0006366
44.584,-1,47.11,-0.0006366
45.274,2,47.14,0.0006366
45.574,-1,47.12,-0.00042436
45.784,-1,47.11,-0.00021225
46.024,-2,47.1,-0.00021229
46.414,-4,47.08,-0.00042472
46.624,0,47.06,-0.0004249
46.744,1,47.08,0.0004249
46.984,0,47.05,-0.00063742
47.044,-4,47.08,0.00063742
47.554,1,47.05,-0.00063742
47.764,0,47.08,0.00063742
48.694,0,47.05,-0.00063742
49.024,0,47.02,-0.00063782
49.444,-1,47.01,-0.0002127
49.534,-1,47.04,0.00063796
49.744,1,47.01,-0.00063796
49.864,-1,47.04,0.00063796
51.154,1,47.01,-0.00063796
51.814,-1,47.04,0.00063796
52.714,3,47.19,0.0031837
54.094,13,47.16,-0.00063593
54.364,-6,47.13,-0.00063633
56.764,-6,47.22,0.0019078
57.065,15,47.19,-0.00063553
57.695,-6,47.16,-0.00063593
58.115,-12,47.13,-0.00063633
58.685,0,47.1,-0.00063674
59.195,6,47.09,-0.00021234
59.555,-1,47.06,-0.00063728
60.065,-5,47.03,-0.00063769
60.185,0,47.06,0.00063769
60.395,2,47.09,0.00063728
61.055,-2,47.15,0.0012733
61.145,17,47.18,0.00063606
61.715,-3,47.15,-0.00063606
61.955,-3,47.18,0.00063606
62.645,-11,47.15,-0.00063606
63.309,11,47.12,-0.00063647
63.429,0,47.15,0.00063647
63.88,3,47.18,0.00063606
64.27,-3,47.15,-0.00063606
64.75,0,47.14,-0.00021211
64.84,0,47.17,0.0006362
65.26,0,47.14,-0.0006362
65.47,2,47.17,0.0006362
66.43,-2,47.14,-0.0006362
66.58,2,47.17,0.0006362
67.18,0,47.2,0.0006358
67.81,0,47.17,-0.0006358
68.59,-2,47.14,-0.0006362
68.74,0,47.17,0.0006362
69.94,2,47.2,0.0006358
70.87,0,47.17,-0.0006358
71.23,0,47.22,0.0010594
71.44,5,47.22,0
72.52,0,47.25,0.00063512
72.73,-5,47.22,-0.00063512
73.061,8,47.25,0.00063512
73.78,3,47.28,0.00063472
74.2,-10,47.25,-0.00063472
75.88,9,47.28,0.00063472
76.24,-9,47.25,-0.00063472
76.871,11,47.28,0.00063472
77.23,0,47.26,-0.0004231
77.44,2,47.28,0.0004231
77.74,-2,47.26,-0.0004231
77.951,0,47.29,0.00063458
78.911,-1,47.26,-0.00063458
79.271,0,47.29,0.00063458
82.691,1,47.32,0.00063418
86.151,4,47.3,-0.00042274
87.651,-9,47.29,-0.00021144
89.421,8,47.32,0.00063418
93.142,0,47.3,-0.00042274
93.562,-2,47.32,0.00042274
93.622,2,47.32,0
96.562,1,47.3,-0.00042274
96.922,0,47.3,0
97.612,0,47.3,0
99.472,0,47.3,0
100.58,0,47.3,0
104,-1,47.31,0.00021139
104.3,0,47.31,0
104.45,1,47.3,-0.00021139
104.51,-2,47.3,0
104.72,0,47.28,-0.00042292
109.94,1,47.29,0.00021148
110.21,-3,47.29,0
114.23,3,47.29,0
114.74,-3,47.29,0
114.8,0,47.28,-0.00021148
114.95,0,47.29,0.00021148
116.93,-3,47.26,-0.00063458
117.23,3,47.29,0.00063458
117.71,0,47.29,0
118.49,0,47.29,0
119.06,0,47.3,0.00021144
119.15,0,47.3,0
119.36,1,47.3,0
119.51,0,47.3,0
119.72,0,47.31,0.00021139
119.84,1,47.31,0
119.93,0,47.31,0
121.43,0,47.32,0.00021135
123.17,-7,47.3,-0.00042274
123.41,0,47.32,0.00042274
125.24,8,47.32,0
125.51,0,47.32,0
125.57,0,47.32,0
126.5,0,47.35,0.00063378
131.15,3,47.36,0.00021117
132.11,1,47.36,0
133.37,0,47.36,0
134.06,0,47.36,0
134.21,0,47.36,0
134.48,0,47.38,0.00042221
135.24,2,47.38,0
136.16,0,47.38,0
137.25,0,47.38,0
137.91,0,47.38,0
137.97,0,47.37,-0.00021108
138.24,0,47.35,-0.0004223
138.44,-1,47.36,0.00021117
139.25,0,47.38,0.00042221
139.82,1,47.35,-0.00063338
