77.235,0,48.67,-0.0067575
77.325,16,48.67,0
77.445,-5,48.67,0
77.865,-6,48.55,-0.0024686
77.955,0,48.59,0.00082355
78.015,1,48.58,-0.00020582
78.165,-6,48.5,-0.0016481
78.585,0,48.52,0.00041229
79.155,0,48.53,0.00020608
79.575,0,48.5,-0.00061837
79.635,0,48.5,0
79.695,0,48.56,0.0012363
80.055,1,48.52,-0.00082406
80.115,0,48.5,-0.00041229
80.265,-1,48.5,0
80.535,2,48.53,0.00061837
80.625,0,48.52,-0.00020608
81.105,-12,48.49,-0.00061849
81.405,6,48.48,-0.00020625
81.825,3,48.49,0.00020625
81.885,0,48.49,0
82.515,0,48.51,0.00041237
82.935,0,48.49,-0.00041237
82.995,0,48.49,0
84.016,0,48.49,0
85.066,-1,48.49,0
86.056,0,48.48,-0.00020625
87.886,-1,48.47,-0.00020629
87.976,0,48.47,0
88.426,-1,48.49,0.00041254
88.546,0,48.46,-0.00061888
89.386,-3,48.43,-0.00061926
90.466,-3,48.41,-0.00041305
90.766,0,48.46,0.0010323
90.916,1,48.47,0.00020633
91.246,0,48.44,-0.00061913
91.516,0,48.44,0
92.296,0,48.43,-0.00020646
92.716,0,48.43,0
93.616,0,48.41,-0.00041305
93.766,1,48.42,0.00020655
93.916,-2,48.41,-0.00020655
94.246,0,48.44,0.00061951
96.136,1,48.43,-0.00020646
96.916,0,48.46,0.00061926
99.167,3,48.47,0.00020633
99.227,0,48.47,0
99.287,0,48.47,0
99.497,0,48.47,0
99.647,0,48.47,0
99.857,1,48.48,0.00020629
100.55,1,48.49,0.00020625
100.91,1,48.5,0.00020621
101.75,0,48.51,0.00020616
101.87,2,48.52,0.00020612
102.11,0,48.52,0
102.23,0,48.52,0
102.44,0,48.53,0.00020608
102.47,0,48.53,0
102.59,1,48.53,0
102.74,0,48.53,0
102.8,0,48.53,0
102.86,0,48.53,0
102.95,0,48.53,0
103.16,0,48.53,0
103.31,0,48.53,0
103.37,0,48.53,0
103.49,0,48.53,0
103.58,0,48.53,0
103.64,0,48.53,0
103.7,-4,48.52,-0.00020608
103.79,0,48.53,0.00020608
104.06,4,48.53,0
104.12,0,48.53,0
104.24,0,48.53,0
104.36,0,48.53,0
104.42,0,48.53,0
104.54,0,48.53,0
104.57,0,48.55,0.00041203
104.69,8,48.59,0.00082355
104.72,1,48.62,0.00061722
104.87,-1,48.59,-0.00061722
104.93,0,48.62,0.00061722
105.2,1,48.65,0.00061684
105.38,3,48.62,-0.00061684
105.59,-3,48.74,0.0024651
105.62,0,48.71,-0.0006157
105.89,5,48.67,-0.00082152
106.7,0,48.7,0.00061621
106.82,6,48.71,0.00020532
106.94,1,48.71,0
107,0,48.71,0
107.21,-13,48.74,0.0006157
107.57,15,48.77,0.00061532
108.14,3,48.79,0.00041
108.77,0,48.8,0.00020494
109.04,1,48.83,0.00061457
109.25,6,48.86,0.00061419
109.31,0,48.87,0.00020465
109.46,1,48.89,0.00040917
109.61,3,48.9,0.00020452
109.73,2,48.94,0.00081766
110.03,4,48.96,0.00040858
110.09,0,48.96,0
110.15,0,48.96,0
110.3,0,48.96,0
110.66,0,48.96,0
110.72,0,48.99,0.00061256
110.99,5,49,0.0002041
111.05,-13,48.86,-0.0028612
111.08,0,49.02,0.0032693
111.23,1,48.99,-0.00061218
111.29,10,49.02,0.00061218
111.38,0,49.14,0.002445
111.44,8,49.05,-0.0018332
111.71,3,49.07,0.00040766
111.89,-3,49.04,-0.00061156
112.01,-4,49.01,-0.00061193
112.1,0,49.05,0.00081583
112.16,4,49.05,0
112.22,0,49.05,0
112.31,0,49.05,0
112.37,0,49.05,0
112.43,0,49.05,0
112.58,0,49.05,0
112.64,0,49.05,0
112.73,0,49.04,-0.00020389
112.85,-2,49.04,0
113.15,0,49.05,0.00020389
113.3,-3,49.02,-0.00061181
113.51,0,49.01,-0.00020402
113.66,0,48.99,-0.00040816
113.87,-3,49.01,0.00040816
113.99,2,49.01,0
114.56,0,49.01,0
115.04,0,49.02,0.00020402
115.25,-2,48.99,-0.00061218
115.61,0,49.02,0.00061218
116.06,3,49.02,0
116.48,0,49.02,0
116.69,0,49.02,0
116.78,0,49.02,0
117.05,0,48.99,-0.00061218
117.2,-7,49,0.0002041
117.26,8,48.99,-0.0002041
117.32,0,48.98,-0.00020414
117.53,-5,49.01,0.00061231
118.1,3,49.02,0.00020402
118.55,-6,48.99,-0.00061218
118.67,4,49.02,0.00061218
119.06,-4,48.99,-0.00061218
119.15,7,49.02,0.00061218
119.21,0,48.99,-0.00061218
120.26,-3,49.02,0.00061218
120.68,3,48.99,-0.00061218
123.05,-1,48.99,0
123.35,0,49.02,0.00061218
123.56,1,49.02,0
123.77,0,49.02,0
124.82,1,49.02,0
125.3,0,49,-0.00040808
125.36,0,49.02,0.00040808
125.93,-1,49.02,0
125.99,0,49.02,0
126.5,0,49.02,0
126.92,0,49.02,0
127.07,0,49.02,0
127.55,0,48.99,-0.00061218
127.91,0,49.02,0.00061218
128.06,0,49.02,0
128.12,0,49.02,0
128.54,0,49.02,0
128.63,0,49.02,0
128.75,-7,48.99,-0.00061218
128.84,0,49.02,0.00061218
128.96,7,49.02,0
129.26,0,49.02,0
129.38,0,49.02,0
129.95,0,49.02,0
130.73,0,49.02,0
131,0,49.02,0
131.48,0,49.02,0
131.78,-7,48.99,-0.00061218
132.77,4,48.96,-0.00061256
133.07,-3,48.97,0.00020423
133.13,-2,48.94,-0.00061281
133.49,0,48.91,-0.00061318
133.55,0,48.91,0
134.27,-3,48.88,-0.00061356
134.69,-3,48.86,-0.00040925
134.75,0,48.85,-0.00020469
135.05,-3,48.82,-0.00061431
135.32,-3,48.79,-0.00061469
135.44,-3,48.82,0.00061469
135.68,3,48.82,0
135.74,4,48.86,0.000819
135.83,-14,48.81,-0.0010239
135.92,14,48.84,0.00061444
135.98,0,48.85,0.00020473
136.13,0,48.83,-0.0004095
136.7,-3,48.83,0
136.82,4,48.86,0.00061419
137.06,4,48.88,0.00040925
137.3,-2,48.88,0
137.39,0,48.88,0
137.66,0,48.86,-0.00040925
137.93,-2,48.89,0.00061381
138.5,0,48.86,-0.00061381
138.71,0,48.86,0
138.77,0,48.84,-0.00040942
138.86,0,48.86,0.00040942
138.92,0,48.84,-0.00040942
140.24,-1,48.83,-0.00020477
140.66,-5,48.81,-0.00040967
