106.5,0,53.67,-0.0033482
106.71,7,53.68,0.00018631
107.91,-2,53.68,0
108.87,0,53.68,0
109.42,0,53.71,0.00055871
109.63,2,53.68,-0.00055871
110.48,1,53.68,0
111.39,0,53.71,0.00055871
111.84,1,53.72,0.00018617
112.32,4,53.76,0.00074432
112.39,0,53.77,0.00018599
112.54,-12,53.74,-0.00055809
112.66,16,53.78,0.00074405
112.75,-16,53.74,-0.00074405
112.96,0,53.71,-0.0005584
113.29,-1,53.68,-0.00055871
113.36,11,53.71,0.00055871
113.72,0,53.74,0.0005584
114.7,-11,53.71,-0.0005584
117.44,8,53.73,0.0003723
118.76,2,53.7,-0.0005585
122.88,-2,53.69,-0.00018624
123.62,0,53.7,0.00018624
126.17,1,53.7,0
126.36,0,53.7,0
129.36,-2,53.69,-0.00018624
131.42,0,53.67,-0.00037258
131.9,-1,53.66,-0.00018634
132.06,0,53.66,0
132.34,-3,53.64,-0.00037279
132.66,-3,53.63,-0.00018645
133.58,0,53.66,0.00055923
134.24,3,53.69,0.00055892
135.57,-3,53.66,-0.00055892
139.11,3,53.63,-0.00055923
141.1,2,53.66,0.00055923
141.52,0,53.65,-0.00018638
141.64,-2,53.66,0.00018638
141.85,0,53.63,-0.00055923
142.86,-1,53.62,-0.00018648
150.38,0,53.62,0
151.61,0,53.62,0
152.32,1,53.63,0.00018648
154.15,-2,53.61,-0.000373
155.17,0,53.63,0.000373
159.45,0,53.64,0.00018645
162.24,0,53.61,-0.00055944
165.88,-1,53.61,0
167.25,0,53.6,-0.00018655
167.53,0,53.6,0
168.08,-1,53.59,-0.00018658
168.49,-1,53.62,0.00055965
169.35,1,53.6,-0.00037306
171.98,-1,53.59,-0.00018658
172.25,0,53.58,-0.00018662
172.97,0,53.6,0.0003732
185.25,0,53.61,0.00018655
186.36,2,53.62,0.00018651
187.92,0,53.6,-0.00037306
188.13,-1,53.59,-0.00018658
190.02,0,53.62,0.00055965
190.8,0,53.65,0.00055934
191.22,3,53.68,0.00055902
194.55,0,53.65,-0.00055902
195.3,0,53.6,-0.0009324
195.9,-1,53.61,0.00018655
196.05,-3,53.61,0
196.56,1,53.59,-0.00037313
196.77,-3,53.58,-0.00018662
198.06,-1,53.55,-0.00056007
198.54,-5,53.52,-0.00056038
198.75,0,53.55,0.00056038
