-1.90884,0.97,0.02,0.3,1.47068,-0.926045
-1.88304,0.97,0.02,0.3,1.36779,-0.890742
-1.81781,0.97,0.02,0.291557,1.3444,-0.905815
-1.87203,0.97,0.02,0.291557,1.27285,-0.886952
-1.90462,0.97,0.02,0.291557,1.19107,-0.830672
-1.80073,0.97,0.02,0.277746,1.31529,-0.845815
-1.85944,0.97,0.02,0.270775,1.28145,-0.882455
-1.84177,0.97,0.02,0.246294,1.23574,-0.815338
-1.88083,0.97,0.02,0.20538,1.2434,-0.85134
-1.79107,0.97,0.02,0.148594,1.37028,-0.909101
-1.8408,0.97,0.02,0.148594,1.12086,-0.785444
-1.81713,0.97,0.02,0.0499112,1.40793,-0.955967
-1.82083,0.97,0.02,0.0499112,1.32793,-0.868133
-1.86513,0.97,0.02,0.0499112,1.22554,-0.829422
-1.91511,0.97,0.02,0.0499112,1.18512,-0.81213
-1.81199,0.97,0.02,0.0499112,1.23823,-0.854977
-1.7964,0.97,0.02,0.0499112,1.29351,-0.899914
-1.90508,0.97,0.02,0.0499112,1.20737,-0.808594
-1.88717,0.97,0.02,0.0499112,1.20093,-0.852079
-1.7641,0.97,0.02,0.0450468,1.16155,-0.871367
-1.86209,0.97,0.02,0.0305728,1.07939,-0.782373
-1.8248,0.97,0.02,0.0301446,1.18381,-0.833263
-1.83134,0.97,0.02,0.0301446,1.24228,-0.835764
-1.8236,0.97,0.02,0.00393958,1.08281,-0.795578
-1.91868,0.97,0.02,0.00393958,1.21056,-0.857011
-1.90689,0.97,0.02,0.00393958,1.14826,-0.864944
-1.92242,0.97,0.02,0.00383446,1.04545,-0.820982
-1.90618,0.97,0.02,0.0081315,1.14216,-0.818355
-1.88909,0.97,0.02,0.00702421,1.1681,-0.840402
-1.88501,0.97,0.02,0.00702421,1.17749,-0.847793
-1.97964,0.97,0.02,0.00702421,1.11108,-0.862718
-1.87601,0.97,0.02,0.00567526,1.09565,-0.842165
-1.87967,0.97,0.02,0.00567526,1.15279,-0.826631
-1.91278,0.97,0.02,0.00567526,1.09926,-0.836556
-1.9241,0.97,0.02,0.00567526,0.950859,-0.811066
-1.97276,0.97,0.02,0.00567526,1.00334,-0.798568
-1.97963,0.97,0.02,0.00567526,1.20912,-0.867756
-1.88144,0.97,0.02,0.00567526,1.18924,-0.801911
-1.93054,0.97,0.02,0.00567526,1.1124,-0.849234
-1.87735,0.97,0.02,0.00567526,1.11965,-0.877096
-1.92012,0.97,0.02,0.00567526,1.12447,-0.855862
-1.94581,0.97,0.02,0.00567526,1.29235,-0.914083
-1.89092,0.97,0.02,0.00567526,1.22261,-0.872508
-1.93355,0.97,0.02,0.00567526,1.18088,-0.881687
-1.94757,0.97,0.02,4.14622e-05,1.07489,-0.77048
-1.92243,0.97,0.02,4.14622e-05,1.18082,-0.850229
-1.91064,0.97,0.02,4.14622e-05,1.18134,-0.855263
-1.93377,0.97,0.02,4.2706e-05,1.08959,-0.778172
-1.95124,0.97,0.02,4.2706e-05,1.20569,-0.826274
-1.93904,0.97,0.02,4.31236e-05,1.05468,-0.788765
-1.90182,0.97,0.02,4.31236e-05,1.11572,-0.833061
-1.94171,0.97,0.02,0.000375582,0.981068,-0.752878
-1.91682,0.97,0.02,0.000375582,0.985297,-0.759632
-1.96966,0.97,0.02,0.000375582,1.08371,-0.784455
-1.88916,0.97,0.02,0.000375582,1.02562,-0.823092
-1.91405,0.97,0.02,0.000375582,1.18044,-0.866481
-1.95441,0.97,0.02,0.000375582,1.03132,-0.786649
-1.94982,0.97,0.02,0.000337706,1.1106,-0.775005
-1.93898,0.97,0.02,0.000337706,1.01758,-0.790928
-1.90468,0.97,0.02,0.000337706,1.03939,-0.794008
-2.01566,0.97,0.02,0.00246752,1.01866,-0.818343
-1.94046,0.97,0.02,0.00246752,1.12226,-0.864033
-1.94732,0.97,0.02,0.00246752,0.994633,-0.835015
-1.97284,0.97,0.02,0.00246752,0.95499,-0.779958
-1.89304,0.97,0.02,0.00246752,1.11244,-0.841619
-1.95834,0.97,0.02,0.00246752,1.0234,-0.796809
-1.95344,0.97,0.02,0.00246752,1.0631,-0.817674
-1.93058,0.97,0.02,0.00246752,1.05989,-0.789864
-1.98425,0.97,0.02,0.00246752,0.936165,-0.740308
-1.89699,0.97,0.02,0.000553136,1.15832,-0.875919
-2.02031,0.97,0.02,0.000553136,1.00421,-0.778559
-2.00721,0.97,0.02,0.000553136,0.921354,-0.755591
-1.96408,0.97,0.02,0.000553136,0.925096,-0.751725
-1.97455,0.97,0.02,0.000553136,0.977043,-0.791356
-1.95783,0.97,0.02,0.00198607,1.06687,-0.823555
-1.93764,0.97,0.02,0.00198607,1.0167,-0.802959
-1.87184,0.97,0.02,0.00198607,0.896309,-0.724386
-1.94345,0.97,0.02,0.00198607,0.945072,-0.773321
-1.9482,0.97,0.02,0.00198607,0.891687,-0.719496
-1.90997,0.97,0.02,0.00198607,0.786826,-0.706812
-1.9895,0.97,0.02,0.000368231,0.856061,-0.744717
-1.98508,0.97,0.02,0.000368231,0.944491,-0.756679
-1.9736,0.97,0.02,0.000879587,0.970757,-0.79101
-1.93217,0.97,0.02,0.000879587,0.882613,-0.776291
-1.92994,0.97,0.02,0.000567441,0.929148,-0.761172
-1.95496,0.97,0.02,0.000567441,1.07788,-0.837339
-2.00121,0.97,0.02,0.000567441,0.928411,-0.737017
-1.91862,0.97,0.02,0.000567441,0.938918,-0.77497
-1.94761,0.97,0.02,0.000567441,0.960734,-0.783682
-1.95399,0.97,0.02,0.000567441,0.77861,-0.677261
-1.99229,0.97,0.02,0.000567441,0.882815,-0.707513
-1.95573,0.97,0.02,0.000567441,0.934255,-0.796987
-2.03205,0.97,0.02,0.000567441,0.826586,-0.734538
-1.95188,0.97,0.02,0.00196791,0.929174,-0.806857
-2.00048,0.97,0.02,0.000704981,0.888824,-0.746853
